umap_x,umap_y,domain,sample_idx,protected,method
-1.8212507,0.2507706,BRFSS,235794,,DANN_BRFSS
-2.2374377,2.7705624,BRFSS,189867,,DANN_BRFSS
12.516209,3.1900165,BRFSS,152463,,DANN_BRFSS
8.965882,12.150317,BRFSS,152393,,DANN_BRFSS
9.940676,5.811321,BRFSS,288273,,DANN_BRFSS
2.9020889,12.891283,BRFSS,379228,,DANN_BRFSS
2.8446689,15.945441,BRFSS,153077,,DANN_BRFSS
-2.7928517,6.559299,BRFSS,27668,,DANN_BRFSS
9.86933,7.804926,BRFSS,303359,,DANN_BRFSS
-2.085778,8.207444,BRFSS,56240,,DANN_BRFSS
-4.3246613,3.6367502,BRFSS,170428,,DANN_BRFSS
2.0939565,10.448652,BRFSS,348686,,DANN_BRFSS
0.36302388,13.783388,BRFSS,144252,,DANN_BRFSS
6.829266,14.118656,BRFSS,187741,,DANN_BRFSS
-3.4292383,5.6981673,BRFSS,207695,,DANN_BRFSS
-3.5193956,5.704991,BRFSS,340847,,DANN_BRFSS
10.442337,-2.4187925,BRFSS,311591,,DANN_BRFSS
-1.776074,1.7516438,BRFSS,201667,,DANN_BRFSS
10.844654,2.4283702,BRFSS,407622,,DANN_BRFSS
-1.6709553,-0.6388169,BRFSS,97505,,DANN_BRFSS
5.492918,14.222553,BRFSS,233691,,DANN_BRFSS
3.0638263,10.030584,BRFSS,155176,,DANN_BRFSS
12.04629,-2.6356254,BRFSS,56740,,DANN_BRFSS
-0.97273576,-1.3503137,BRFSS,307488,,DANN_BRFSS
7.0785375,14.655621,BRFSS,315154,,DANN_BRFSS
8.195384,6.141938,BRFSS,370056,,DANN_BRFSS
-4.2429967,-8.5752535,PIMA,714,Pima Indian,DANN_BRFSS
9.243132,7.345909,BRFSS,128165,,DANN_BRFSS
16.932346,-10.190295,BRFSS,271238,,DANN_BRFSS
-0.8497193,-2.161358,BRFSS,190045,,DANN_BRFSS
-0.8178586,9.670442,BRFSS,357057,,DANN_BRFSS
11.859577,8.673432,BRFSS,342297,,DANN_BRFSS
3.4809163,15.193022,BRFSS,279181,,DANN_BRFSS
11.915998,4.5572896,BRFSS,146098,,DANN_BRFSS
-1.3784537,-0.015129761,BRFSS,19621,,DANN_BRFSS
-3.8843365,2.819962,BRFSS,48166,,DANN_BRFSS
-2.4792566,4.699395,BRFSS,134367,,DANN_BRFSS
-4.429877,3.7102585,BRFSS,145501,,DANN_BRFSS
7.2388244,16.456974,BRFSS,129381,,DANN_BRFSS
4.982781,16.473877,BRFSS,252934,,DANN_BRFSS
-1.5745081,0.2090893,BRFSS,419206,,DANN_BRFSS
4.905714,17.069227,BRFSS,437385,,DANN_BRFSS
10.628032,3.3189383,BRFSS,178643,,DANN_BRFSS
11.710472,5.2667017,BRFSS,337810,,DANN_BRFSS
8.895653,-0.31768468,BRFSS,23936,,DANN_BRFSS
12.517019,3.2388442,BRFSS,175797,,DANN_BRFSS
3.5360498,15.787133,BRFSS,36509,,DANN_BRFSS
9.582555,3.5884333,BRFSS,414946,,DANN_BRFSS
4.3056126,13.662276,BRFSS,417887,,DANN_BRFSS
10.587529,10.7166815,BRFSS,83799,,DANN_BRFSS
15.155274,1.1484758,BRFSS,305412,,DANN_BRFSS
17.213692,-9.992228,BRFSS,186086,,DANN_BRFSS
19.749874,-7.5688896,BRFSS,294266,,DANN_BRFSS
12.056692,-2.6378307,BRFSS,25982,,DANN_BRFSS
17.86425,-8.032856,BRFSS,271369,,DANN_BRFSS
-2.2391953,8.79647,BRFSS,41629,,DANN_BRFSS
-1.3141426,6.069143,BRFSS,214634,,DANN_BRFSS
13.92448,3.8093143,BRFSS,136579,,DANN_BRFSS
12.28932,3.9227731,BRFSS,23691,,DANN_BRFSS
15.603999,2.214497,BRFSS,116365,,DANN_BRFSS
4.001661,15.026394,BRFSS,90804,,DANN_BRFSS
3.3663168,11.745573,BRFSS,187279,,DANN_BRFSS
-0.9977627,4.159439,BRFSS,166185,,DANN_BRFSS
18.248411,-7.581176,BRFSS,134917,,DANN_BRFSS
8.688812,11.974624,BRFSS,284477,,DANN_BRFSS
-0.78421926,14.385119,BRFSS,143233,,DANN_BRFSS
4.1127696,15.454433,BRFSS,47339,,DANN_BRFSS
-0.73596674,-1.9649712,BRFSS,103242,,DANN_BRFSS
-4.0045986,3.4912255,BRFSS,150062,,DANN_BRFSS
3.5322,16.568527,BRFSS,366450,,DANN_BRFSS
21.656162,-6.3271513,BRFSS,301714,,DANN_BRFSS
-1.0676976,0.0818486,BRFSS,253604,,DANN_BRFSS
2.7931302,13.21373,BRFSS,414624,,DANN_BRFSS
19.959122,-7.611841,BRFSS,237446,,DANN_BRFSS
-4.0644255,3.0017884,BRFSS,45119,,DANN_BRFSS
-1.0402597,1.7679998,BRFSS,71603,,DANN_BRFSS
16.924026,-10.1953125,BRFSS,88332,,DANN_BRFSS
9.1958275,6.404856,BRFSS,31130,,DANN_BRFSS
4.1624594,15.687387,BRFSS,72140,,DANN_BRFSS
8.827449,9.011569,BRFSS,194548,,DANN_BRFSS
7.461261,16.772974,BRFSS,197109,,DANN_BRFSS
-3.511886,5.663112,BRFSS,209893,,DANN_BRFSS
-3.3921287,8.027796,BRFSS,263520,,DANN_BRFSS
10.783717,3.8693075,BRFSS,136425,,DANN_BRFSS
-1.9220525,-0.17659962,BRFSS,39328,,DANN_BRFSS
1.8619444,11.007436,BRFSS,43509,,DANN_BRFSS
9.6608925,6.871044,BRFSS,102546,,DANN_BRFSS
9.427352,3.830617,BRFSS,345083,,DANN_BRFSS
-3.4490683,1.6896185,BRFSS,314717,,DANN_BRFSS
-0.48588797,1.8920759,BRFSS,422014,,DANN_BRFSS
-3.28198,8.273319,BRFSS,166100,,DANN_BRFSS
21.744993,-6.1658235,BRFSS,197826,,DANN_BRFSS
10.797799,3.8692603,BRFSS,115927,,DANN_BRFSS
14.737308,-9.822762,BRFSS,224787,,DANN_BRFSS
10.166171,13.7228775,BRFSS,389176,,DANN_BRFSS
-2.4803073,2.0505166,BRFSS,190486,,DANN_BRFSS
-0.7036828,14.418452,BRFSS,169646,,DANN_BRFSS
15.330956,-9.947198,BRFSS,137781,,DANN_BRFSS
12.819774,4.437495,BRFSS,278245,,DANN_BRFSS
6.976041,14.339088,BRFSS,366675,,DANN_BRFSS
-1.42965,-1.2756748,BRFSS,197118,,DANN_BRFSS
-0.28181952,12.31305,BRFSS,79282,,DANN_BRFSS
3.3055453,10.600427,BRFSS,354847,,DANN_BRFSS
