umap_x,umap_y,domain,sample_idx,protected,method
16.94071,-1.0757743,BRFSS,166728,,Raw
3.7557232,4.0329733,BRFSS,311017,,Raw
12.677502,9.854663,BRFSS,228794,,Raw
12.694919,1.3165938,BRFSS,87632,,Raw
0.12890984,2.895986,BRFSS,95808,,Raw
3.4216642,7.921446,BRFSS,229009,,Raw
3.1987212,-1.5459199,BRFSS,12322,,Raw
3.1029608,0.010036552,BRFSS,131828,,Raw
15.278406,-3.763636,BRFSS,423835,,Raw
7.9778786,3.5399604,BRFSS,186012,,Raw
17.344572,1.2360517,BRFSS,183883,,Raw
9.505249,4.118432,BRFSS,106536,,Raw
2.896669,1.6638287,BRFSS,170784,,Raw
6.2696843,7.0196123,BRFSS,78103,,Raw
12.290252,0.4617593,BRFSS,218631,,Raw
15.974342,-0.14325303,BRFSS,229236,,Raw
7.1859365,5.890119,BRFSS,104612,,Raw
8.052892,3.444117,BRFSS,116042,,Raw
15.288481,0.048696928,BRFSS,48539,,Raw
4.776384,5.1481295,BRFSS,434440,,Raw
4.858307,3.0493288,BRFSS,334293,,Raw
16.224487,-1.3396833,NHANES,8603,Non-Hispanic White,Raw
11.752225,7.4934216,BRFSS,304937,,Raw
-0.04066588,2.268149,BRFSS,50820,,Raw
11.388877,9.858825,BRFSS,313953,,Raw
10.343839,8.22446,BRFSS,228360,,Raw
0.3011023,1.3091205,BRFSS,172039,,Raw
13.110051,9.289797,BRFSS,224611,,Raw
15.98156,5.714955,BRFSS,13185,,Raw
13.871099,7.53547,BRFSS,243146,,Raw
12.714105,2.9068244,BRFSS,325814,,Raw
17.943602,-1.8345206,BRFSS,48546,,Raw
3.485107,26.077126,BRFSS,27010,,Raw
1.6688588,2.9245749,BRFSS,263206,,Raw
3.0862913,0.02529769,BRFSS,263779,,Raw
7.9145427,3.7733386,BRFSS,346476,,Raw
7.199261,0.8654493,BRFSS,436681,,Raw
5.4114985,4.637806,BRFSS,385076,,Raw
17.129349,-3.4809453,BRFSS,241579,,Raw
14.419311,1.128127,BRFSS,279981,,Raw
3.0865643,-9.155287,BRFSS,27677,,Raw
3.0477266,27.699589,BRFSS,348148,,Raw
1.0627071,1.3139588,BRFSS,81514,,Raw
-0.714159,2.1409717,BRFSS,440442,,Raw
3.2650137,7.3755536,BRFSS,337772,,Raw
16.267466,-5.0482635,BRFSS,253090,,Raw
4.8878694,2.1287181,BRFSS,405877,,Raw
0.11914924,2.6087897,BRFSS,403253,,Raw
11.926526,6.074655,BRFSS,371456,,Raw
7.3790946,1.4624549,BRFSS,126221,,Raw
16.88613,-4.7345834,BRFSS,145767,,Raw
17.981787,2.2811475,BRFSS,97482,,Raw
2.948847,28.239336,BRFSS,189790,,Raw
2.3331406,5.9482546,BRFSS,10471,,Raw
4.6972466,-8.395835,BRFSS,133690,,Raw
2.964322,28.220415,BRFSS,429762,,Raw
16.736708,-1.3649557,BRFSS,264048,,Raw
3.5989811,25.519705,BRFSS,179460,,Raw
0.19203563,3.5139887,BRFSS,21214,,Raw
11.926719,8.682849,BRFSS,108952,,Raw
15.220188,-2.7460709,BRFSS,301565,,Raw
14.3486595,-2.2631168,BRFSS,381116,,Raw
16.87101,3.487223,BRFSS,232692,,Raw
0.08976938,0.5264818,BRFSS,448239,,Raw
14.035986,1.8814394,BRFSS,17450,,Raw
2.2970498,4.2797155,BRFSS,153499,,Raw
0.9351048,-0.427864,BRFSS,369620,,Raw
16.631987,5.2397456,BRFSS,13368,,Raw
12.629775,6.698333,BRFSS,422733,,Raw
3.546275,25.707314,BRFSS,188490,,Raw
2.1250145,-1.9921527,BRFSS,30643,,Raw
1.6036552,3.822722,BRFSS,220223,,Raw
5.2841115,7.8131385,BRFSS,31423,,Raw
17.1257,5.074165,BRFSS,188289,,Raw
2.5957813,0.9508971,BRFSS,240969,,Raw
14.7533865,3.8546154,BRFSS,105321,,Raw
11.914114,6.0283914,BRFSS,85783,,Raw
11.857646,5.938027,BRFSS,426268,,Raw
12.336908,0.35927165,BRFSS,444426,,Raw
11.609211,9.676922,BRFSS,412164,,Raw
12.054793,9.989182,BRFSS,245669,,Raw
10.058977,8.276627,BRFSS,367048,,Raw
6.0844746,4.9340396,BRFSS,145260,,Raw
3.5003257,2.1284788,BRFSS,257829,,Raw
14.551416,3.6864276,BRFSS,251740,,Raw
9.845885,9.00594,BRFSS,371009,,Raw
16.85177,-0.34291804,BRFSS,229523,,Raw
3.2606018,7.345515,BRFSS,317991,,Raw
3.2767477,26.886663,BRFSS,212421,,Raw
0.10164407,0.9943505,BRFSS,314344,,Raw
-0.002329096,-4.31853,BRFSS,10602,,Raw
0.8384399,-2.4606364,BRFSS,370150,,Raw
0.22734769,-3.6266356,BRFSS,259337,,Raw
11.731335,5.704024,BRFSS,262306,,Raw
4.6071935,0.64331466,BRFSS,76919,,Raw
-7.845839,21.425354,BRFSS,86111,,Raw
2.23125,-9.068995,BRFSS,279809,,Raw
0.097286575,-6.837454,BRFSS,135471,,Raw
-7.8458953,21.42313,BRFSS,136510,,Raw
14.697618,0.18845287,BRFSS,157401,,Raw
3.0220103,2.7665768,BRFSS,30018,,Raw
4.749816,1.9033409,BRFSS,210549,,Raw
3.7373254,2.9256022,BRFSS,424186,,Raw
17.140722,2.4943125,BRFSS,170104,,Raw
3.6427596,25.380445,BRFSS,143536,,Raw
1.5698239,3.817103,BRFSS,93962,,Raw
1.126132,-8.517797,BRFSS,284049,,Raw
2.6673324,-1.7889336,BRFSS,73292,,Raw
9.859554,9.046143,BRFSS,100512,,Raw
15.404968,6.0108724,BRFSS,129739,,Raw
3.4129627,26.358717,BRFSS,416692,,Raw
16.15299,-4.6665053,BRFSS,292873,,Raw
1.5623807,3.841915,BRFSS,262438,,Raw
11.624271,2.6984997,BRFSS,338445,,Raw
17.087824,1.4359109,BRFSS,210070,,Raw
16.993366,5.182969,BRFSS,61892,,Raw
7.556427,4.8449345,BRFSS,435373,,Raw
15.46968,-3.2008882,BRFSS,94568,,Raw
5.1927595,4.807105,BRFSS,308757,,Raw
3.9912999,7.3854394,BRFSS,292001,,Raw
16.746367,-1.3777151,BRFSS,258272,,Raw
2.5707862,-1.8355234,BRFSS,367520,,Raw
14.913456,2.9976044,BRFSS,250481,,Raw
3.7726028,4.8067784,BRFSS,135390,,Raw
2.0347557,6.484783,BRFSS,234052,,Raw
4.1358557,-0.76851016,BRFSS,235156,,Raw
1.5720464,6.972802,BRFSS,62210,,Raw
0.34234887,-3.3321373,BRFSS,369587,,Raw
9.608663,8.741917,BRFSS,239138,,Raw
14.873669,1.4293091,BRFSS,56061,,Raw
3.7538252,5.614461,BRFSS,187219,,Raw
11.180204,9.120038,BRFSS,40691,,Raw
12.694084,9.772333,NHANES,5559,Non-Hispanic Black,Raw
6.002708,29.391037,BRFSS,253758,,Raw
16.726305,0.7423604,BRFSS,214316,,Raw
15.263138,6.0128994,BRFSS,107878,,Raw
6.859694,1.5091321,BRFSS,227359,,Raw
13.257579,9.028115,BRFSS,179764,,Raw
11.451598,9.270279,BRFSS,70041,,Raw
0.5134794,-7.804171,BRFSS,115622,,Raw
6.8593307,6.146344,BRFSS,397932,,Raw
6.199163,7.068555,BRFSS,173188,,Raw
9.098655,5.847568,BRFSS,36216,,Raw
16.157244,-0.35291782,BRFSS,217605,,Raw
11.185243,8.013488,BRFSS,103110,,Raw
9.534602,4.499523,BRFSS,71220,,Raw
2.5263915,0.9792142,BRFSS,92450,,Raw
14.926107,5.0175724,BRFSS,138850,,Raw
13.881563,1.4907327,BRFSS,353900,,Raw
11.360935,2.3760777,BRFSS,271844,,Raw
14.838664,1.8080254,BRFSS,287481,,Raw
0.81220174,3.0420294,BRFSS,276338,,Raw
17.56317,-2.5504048,BRFSS,334826,,Raw
10.888121,1.328082,BRFSS,194882,,Raw
2.829581,-9.139377,BRFSS,16181,,Raw
9.71883,2.8241804,BRFSS,425371,,Raw
16.867014,-2.2953358,BRFSS,97888,,Raw
17.889282,1.8711674,BRFSS,374504,,Raw
16.135935,-4.926846,BRFSS,351373,,Raw
6.9779773,29.20452,BRFSS,208340,,Raw
10.44748,3.4275777,BRFSS,251846,,Raw
15.792673,-1.1649386,BRFSS,183531,,Raw
9.504582,3.5001843,BRFSS,151554,,Raw
3.1809533,3.1206021,BRFSS,47670,,Raw
1.0998392,5.6141124,NHANES,7307,Other Hispanic,Raw
7.6461186,3.7138357,BRFSS,176229,,Raw
15.335139,-4.556003,BRFSS,406582,,Raw
16.153734,5.7917476,BRFSS,353844,,Raw
12.548476,9.572713,BRFSS,66016,,Raw
16.413647,-0.33131918,BRFSS,154275,,Raw
0.4406923,-0.3986798,BRFSS,298212,,Raw
10.228143,6.17088,BRFSS,53892,,Raw
17.028828,5.2519946,BRFSS,330190,,Raw
7.1719294,0.8576288,BRFSS,143394,,Raw
12.665068,1.3900151,BRFSS,276962,,Raw
3.5893707,4.102539,BRFSS,278450,,Raw
6.8872576,29.25761,BRFSS,214461,,Raw
11.932027,6.088978,BRFSS,228337,,Raw
15.457114,1.3523128,BRFSS,14370,,Raw
13.530355,1.3796175,BRFSS,325207,,Raw
10.6872835,3.2973125,BRFSS,443986,,Raw
7.0559573,4.2216244,BRFSS,31906,,Raw
16.795671,-4.353949,BRFSS,445213,,Raw
5.311856,4.049771,BRFSS,369186,,Raw
2.8750129,5.63662,BRFSS,130709,,Raw
17.593664,3.561926,BRFSS,81175,,Raw
3.1108544,3.1749892,BRFSS,193157,,Raw
12.818416,6.833599,BRFSS,312182,,Raw
1.0611484,2.4434502,BRFSS,438570,,Raw
7.1524396,1.7757912,BRFSS,220640,,Raw
14.744443,0.20392488,BRFSS,290575,,Raw
0.05890323,3.0523047,BRFSS,439937,,Raw
14.98616,-1.2250534,BRFSS,265264,,Raw
16.172974,-5.007541,BRFSS,251021,,Raw
3.1759295,0.021952387,BRFSS,433806,,Raw
5.719048,3.871534,BRFSS,133835,,Raw
7.14439,1.6044676,BRFSS,295157,,Raw
0.1001755,-6.764328,BRFSS,234856,,Raw
0.024793522,0.12931354,BRFSS,120562,,Raw
8.836974,5.925418,BRFSS,99351,,Raw
5.0320983,-0.24505395,BRFSS,171418,,Raw
8.960865,4.0626507,BRFSS,144763,,Raw
15.22735,0.26732185,BRFSS,440484,,Raw
10.076168,8.304049,BRFSS,167520,,Raw
0.15662706,0.96406657,BRFSS,179469,,Raw
17.220797,-0.51367146,BRFSS,331517,,Raw
18.051281,0.12750778,BRFSS,222429,,Raw
17.58635,3.9348252,BRFSS,209891,,Raw
15.19348,-3.900425,BRFSS,407714,,Raw
0.19013685,-0.06691823,BRFSS,397549,,Raw
4.9106693,1.1895176,BRFSS,319577,,Raw
14.390242,6.3022776,BRFSS,277230,,Raw
4.9259987,3.6154528,BRFSS,153472,,Raw
14.467584,-1.240064,BRFSS,301354,,Raw
15.21326,-4.3395195,BRFSS,294195,,Raw
7.0959864,4.1356983,BRFSS,238904,,Raw
11.860234,1.0614378,NHANES,7461,Non-Hispanic Black,Raw
4.795684,2.1809747,BRFSS,348780,,Raw
1.9265258,6.919666,BRFSS,374016,,Raw
2.3666825,7.480348,BRFSS,365099,,Raw
0.4728117,-7.736713,BRFSS,344604,,Raw
11.781684,9.552982,BRFSS,214684,,Raw
1.0216383,4.485006,BRFSS,229314,,Raw
13.672588,2.1672578,BRFSS,295708,,Raw
18.001104,1.7879082,BRFSS,360104,,Raw
7.147724,1.8897362,BRFSS,102853,,Raw
14.56965,5.9712114,BRFSS,86381,,Raw
14.306913,-1.7067184,BRFSS,378910,,Raw
0.8298316,2.5875616,BRFSS,323828,,Raw
17.594603,-3.66325,BRFSS,337348,,Raw
6.100768,29.398489,BRFSS,405739,,Raw
12.414415,9.50006,BRFSS,68934,,Raw
15.606086,5.4226084,BRFSS,44863,,Raw
2.830012,4.002786,BRFSS,396213,,Raw
13.296676,8.933218,BRFSS,219408,,Raw
1.8943095,0.5148461,BRFSS,135729,,Raw
0.052672666,0.18860216,BRFSS,146176,,Raw
1.676714,7.5458536,BRFSS,18413,,Raw
1.5442698,6.949571,BRFSS,375543,,Raw
7.065905,29.123995,BRFSS,172040,,Raw
2.9361432,6.2958283,BRFSS,403230,,Raw
4.5912247,7.3258247,BRFSS,171473,,Raw
