umap_x,umap_y,domain,sample_idx,protected,method
5.893739,2.642394,BRFSS,56628,,CORAL_NHANES
5.4334054,3.0044978,BRFSS,205109,,CORAL_NHANES
6.978222,2.0403574,BRFSS,430920,,CORAL_NHANES
2.8449526,4.5757933,BRFSS,306029,,CORAL_NHANES
-3.5582163,12.813878,BRFSS,410099,,CORAL_NHANES
17.907015,6.8963013,BRFSS,324970,,CORAL_NHANES
13.9219055,11.2925625,BRFSS,135849,,CORAL_NHANES
15.788477,12.461939,BRFSS,46787,,CORAL_NHANES
5.229866,3.806514,BRFSS,438649,,CORAL_NHANES
15.153534,4.4741592,BRFSS,239440,,CORAL_NHANES
14.244874,12.396417,BRFSS,41596,,CORAL_NHANES
15.429056,5.034054,BRFSS,20651,,CORAL_NHANES
16.010916,0.8008624,BRFSS,92422,,CORAL_NHANES
17.909298,6.879201,BRFSS,274849,,CORAL_NHANES
0.0015243255,7.0919623,BRFSS,201228,,CORAL_NHANES
1.598251,-1.2078559,BRFSS,328065,,CORAL_NHANES
14.029458,6.9271417,BRFSS,223121,,CORAL_NHANES
16.082863,11.555439,BRFSS,160464,,CORAL_NHANES
13.86099,9.610875,BRFSS,357148,,CORAL_NHANES
6.9988785,-1.171858,BRFSS,321661,,CORAL_NHANES
0.7981031,13.233771,BRFSS,309898,,CORAL_NHANES
17.409986,8.991294,BRFSS,58751,,CORAL_NHANES
17.941864,5.1552362,BRFSS,64837,,CORAL_NHANES
8.249962,-3.2267344,BRFSS,433468,,CORAL_NHANES
2.5014093,12.832662,BRFSS,134095,,CORAL_NHANES
2.580322,5.367737,BRFSS,187381,,CORAL_NHANES
1.296034,5.9360557,BRFSS,77160,,CORAL_NHANES
7.9309134,-1.4704632,BRFSS,67885,,CORAL_NHANES
7.5505347,0.8414899,BRFSS,252205,,CORAL_NHANES
13.564582,9.790411,BRFSS,188730,,CORAL_NHANES
5.090066,1.3082852,BRFSS,417026,,CORAL_NHANES
8.04636,-0.2714511,BRFSS,339222,,CORAL_NHANES
-3.2452176,-8.79328,PIMA,578,Pima Indian,CORAL_NHANES
11.592007,-0.40285143,BRFSS,104071,,CORAL_NHANES
8.685146,-1.9094698,BRFSS,334248,,CORAL_NHANES
17.552366,6.386744,BRFSS,415914,,CORAL_NHANES
1.7713649,-1.123268,BRFSS,412118,,CORAL_NHANES
11.577641,2.7706125,BRFSS,196379,,CORAL_NHANES
12.472144,-1.4473301,BRFSS,289995,,CORAL_NHANES
2.5864058,12.888422,BRFSS,86112,,CORAL_NHANES
9.91279,-3.751183,BRFSS,149298,,CORAL_NHANES
17.00402,2.3440058,BRFSS,179995,,CORAL_NHANES
0.39347446,6.840535,BRFSS,434183,,CORAL_NHANES
4.4708443,8.754647,BRFSS,413763,,CORAL_NHANES
-3.1168559,-8.6650505,NHANES,7717,Non-Hispanic White,CORAL_NHANES
13.740895,9.547355,BRFSS,286204,,CORAL_NHANES
2.3966994,-0.29921305,BRFSS,68191,,CORAL_NHANES
0.42962912,5.9376535,BRFSS,193186,,CORAL_NHANES
17.76662,5.3179293,BRFSS,35908,,CORAL_NHANES
1.3298874,12.684616,BRFSS,25616,,CORAL_NHANES
-8.448223,2.3166611,BRFSS,242961,,CORAL_NHANES
0.29976347,13.745672,BRFSS,267017,,CORAL_NHANES
7.1881943,-3.9776843,BRFSS,445339,,CORAL_NHANES
11.666275,-1.4216707,BRFSS,63535,,CORAL_NHANES
17.503744,8.888212,BRFSS,139179,,CORAL_NHANES
16.334257,1.6044964,BRFSS,446754,,CORAL_NHANES
3.464867,3.6794791,BRFSS,28368,,CORAL_NHANES
3.7876666,-0.20439777,BRFSS,221573,,CORAL_NHANES
11.88784,-2.0102284,BRFSS,320576,,CORAL_NHANES
16.878506,2.3409324,BRFSS,241154,,CORAL_NHANES
14.281809,8.205886,BRFSS,366781,,CORAL_NHANES
4.1784143,1.3535606,BRFSS,321334,,CORAL_NHANES
-7.2794085,4.959428,BRFSS,362109,,CORAL_NHANES
1.0281692,7.2681885,BRFSS,21538,,CORAL_NHANES
16.359938,9.48261,BRFSS,94359,,CORAL_NHANES
13.325956,1.7968428,BRFSS,25597,,CORAL_NHANES
16.234888,0.10585822,BRFSS,301993,,CORAL_NHANES
4.780692,3.5405095,BRFSS,50314,,CORAL_NHANES
5.220532,0.81283075,BRFSS,168497,,CORAL_NHANES
17.156158,4.3625646,BRFSS,41629,,CORAL_NHANES
16.098732,9.879193,BRFSS,444630,,CORAL_NHANES
16.399126,8.207594,BRFSS,287109,,CORAL_NHANES
15.432053,12.211253,BRFSS,362367,,CORAL_NHANES
15.306988,2.4914548,BRFSS,377304,,CORAL_NHANES
7.788752,-2.6309018,BRFSS,348261,,CORAL_NHANES
-2.8900678,-8.438285,NHANES,4377,Non-Hispanic White,CORAL_NHANES
